timestamp,open,high,low,close,volume,datetime
1688774400000,30344.7,30344.71,30307.0,30307.01,204.88217,2023-07-08 00:00:00
1688775300000,30307.0,30325.1,30300.0,30303.99,87.85393,2023-07-08 00:15:00
1688776200000,30304.0,30306.22,30275.0,30306.21,123.69905,2023-07-08 00:30:00
1688777100000,30306.22,30306.22,30279.01,30286.29,110.0391,2023-07-08 00:45:00
1688778000000,30286.3,30289.1,30257.07,30269.41,123.62064,2023-07-08 01:00:00
1688778900000,30269.4,30299.68,30265.0,30298.31,103.62629,2023-07-08 01:15:00
1688779800000,30298.31,30298.31,30272.49,30273.96,71.22998,2023-07-08 01:30:00
1688780700000,30273.97,30304.6,30273.96,30304.58,136.54662,2023-07-08 01:45:00
1688781600000,30304.59,30304.94,30284.24,30287.11,159.49679,2023-07-08 02:00:00
1688782500000,30287.11,30346.38,30281.3,30305.33,121.12718,2023-07-08 02:15:00
1688783400000,30305.34,30337.98,30298.66,30328.01,127.82857,2023-07-08 02:30:00
1688784300000,30328.01,30386.81,30324.9,30355.42,277.27496,2023-07-08 02:45:00
1688785200000,30355.42,30358.72,30314.99,30341.69,128.56023,2023-07-08 03:00:00
1688786100000,30341.7,30346.24,30291.75,30292.71,102.97684,2023-07-08 03:15:00
1688787000000,30292.71,30299.11,30274.38,30279.44,87.22911,2023-07-08 03:30:00
1688787900000,30279.44,30279.44,30272.35,30274.83,67.14177,2023-07-08 03:45:00
1688788800000,30274.82,30279.19,30235.73,30253.92,194.70936,2023-07-08 04:00:00
1688789700000,30253.92,30261.51,30229.01,30255.0,186.12823,2023-07-08 04:15:00
1688790600000,30255.0,30261.87,30231.63,30235.51,88.92654,2023-07-08 04:30:00
1688791500000,30235.51,30238.7,30224.3,30235.89,121.59102,2023-07-08 04:45:00
1688792400000,30235.89,30235.9,30183.39,30210.01,183.38977,2023-07-08 05:00:00
1688793300000,30210.0,30227.0,30202.06,30224.99,106.44237,2023-07-08 05:15:00
1688794200000,30224.99,30226.58,30190.25,30218.31,291.10585,2023-07-08 05:30:00
1688795100000,30218.31,30241.16,30214.04,30239.49,84.12715,2023-07-08 05:45:00
1688796000000,30239.5,30254.73,30236.39,30237.36,122.34134,2023-07-08 06:00:00
1688796900000,30237.36,30237.36,30145.21,30196.45,270.88207,2023-07-08 06:15:00
1688797800000,30196.45,30196.45,30171.17,30180.19,101.90465,2023-07-08 06:30:00
1688798700000,30180.2,30184.5,30171.28,30176.71,87.95552,2023-07-08 06:45:00
1688799600000,30176.71,30192.7,30170.0,30192.49,81.56572,2023-07-08 07:00:00
1688800500000,30192.49,30220.05,30192.48,30200.99,169.58113,2023-07-08 07:15:00
1688801400000,30200.98,30205.6,30189.76,30203.11,143.65449,2023-07-08 07:30:00
1688802300000,30203.11,30203.12,30183.04,30193.36,95.0189,2023-07-08 07:45:00
1688803200000,30193.36,30223.9,30190.19,30223.9,133.02106,2023-07-08 08:00:00
1688804100000,30223.89,30313.98,30223.89,30266.33,439.42603,2023-07-08 08:15:00
1688805000000,30266.32,30294.93,30252.23,30252.24,132.91347,2023-07-08 08:30:00
1688805900000,30252.24,30277.82,30250.3,30276.01,127.46677,2023-07-08 08:45:00
1688806800000,30276.02,30280.0,30260.33,30264.55,99.24631,2023-07-08 09:00:00
1688807700000,30264.54,30279.99,30240.0,30243.52,95.46265,2023-07-08 09:15:00
1688808600000,30243.52,30261.11,30225.17,30231.99,132.15982,2023-07-08 09:30:00
1688809500000,30231.99,30248.72,30231.99,30248.72,89.7729,2023-07-08 09:45:00
1688810400000,30248.71,30253.52,30240.0,30243.23,81.682,2023-07-08 10:00:00
1688811300000,30243.23,30243.24,30235.7,30236.64,62.3228,2023-07-08 10:15:00
1688812200000,30236.63,30236.64,30226.0,30226.01,71.96671,2023-07-08 10:30:00
1688813100000,30226.0,30231.06,30222.79,30222.8,72.45481,2023-07-08 10:45:00
1688814000000,30222.79,30226.59,30206.0,30208.86,87.10495,2023-07-08 11:00:00
1688814900000,30208.87,30209.17,30164.0,30196.0,171.95732,2023-07-08 11:15:00
1688815800000,30196.0,30221.81,30156.23,30168.01,206.3966,2023-07-08 11:30:00
1688816700000,30168.01,30204.49,30168.0,30201.71,87.32425,2023-07-08 11:45:00
1688817600000,30201.72,30210.0,30152.19,30170.21,199.52667,2023-07-08 12:00:00
1688818500000,30170.21,30209.42,30170.2,30203.21,123.3207,2023-07-08 12:15:00
1688819400000,30203.21,30205.48,30180.0,30191.24,102.46897,2023-07-08 12:30:00
1688820300000,30191.24,30201.0,30164.41,30171.85,122.82228,2023-07-08 12:45:00
1688821200000,30171.85,30199.64,30171.63,30199.62,56.41383,2023-07-08 13:00:00
1688822100000,30199.62,30220.09,30199.57,30220.08,106.52504,2023-07-08 13:15:00
1688823000000,30220.08,30232.98,30210.11,30220.04,99.62841,2023-07-08 13:30:00
1688823900000,30220.03,30239.37,30209.32,30209.32,96.63851,2023-07-08 13:45:00
1688824800000,30209.33,30214.33,30193.49,30196.0,127.66357,2023-07-08 14:00:00
1688825700000,30196.0,30218.66,30195.99,30215.99,83.4385,2023-07-08 14:15:00
1688826600000,30215.98,30226.02,30209.96,30226.01,74.66661,2023-07-08 14:30:00
1688827500000,30226.01,30231.17,30201.0,30204.99,82.14495,2023-07-08 14:45:00
1688828400000,30204.99,30208.0,30180.94,30186.91,143.94499,2023-07-08 15:00:00
1688829300000,30186.91,30210.18,30186.9,30210.17,45.13485,2023-07-08 15:15:00
1688830200000,30210.18,30222.85,30209.85,30222.85,53.76307,2023-07-08 15:30:00
1688831100000,30222.84,30222.85,30208.0,30208.0,110.04151,2023-07-08 15:45:00
1688832000000,30208.01,30250.13,30208.0,30230.09,321.1833,2023-07-08 16:00:00
1688832900000,30230.1,30249.43,30217.51,30222.0,131.10374,2023-07-08 16:15:00
1688833800000,30222.0,30318.25,30209.27,30283.99,412.87057,2023-07-08 16:30:00
1688834700000,30284.0,30300.0,30246.32,30254.57,176.05152,2023-07-08 16:45:00
1688835600000,30254.58,30264.46,30244.99,30257.64,126.26419,2023-07-08 17:00:00
1688836500000,30257.64,30280.0,30247.6,30252.9,135.45505,2023-07-08 17:15:00
1688837400000,30252.89,30260.57,30242.35,30246.92,114.55136,2023-07-08 17:30:00
1688838300000,30246.93,30271.33,30246.92,30254.69,118.39071,2023-07-08 17:45:00
1688839200000,30254.69,30254.7,30208.0,30208.77,131.31076,2023-07-08 18:00:00
1688840100000,30208.78,30210.0,30200.0,30206.31,73.48185,2023-07-08 18:15:00
1688841000000,30206.31,30223.27,30206.3,30210.52,81.00859,2023-07-08 18:30:00
1688841900000,30210.52,30210.52,30187.5,30201.74,88.65017,2023-07-08 18:45:00
1688842800000,30201.73,30201.89,30185.99,30187.48,86.55795,2023-07-08 19:00:00
1688843700000,30187.48,30187.8,30044.47,30114.91,710.74748,2023-07-08 19:15:00
1688844600000,30114.92,30126.34,30075.41,30126.33,149.59807,2023-07-08 19:30:00
1688845500000,30126.33,30133.43,30107.31,30112.0,103.86773,2023-07-08 19:45:00
1688846400000,30112.0,30122.22,30054.06,30115.01,298.40107,2023-07-08 20:00:00
1688847300000,30115.01,30125.23,30080.0,30111.68,135.643,2023-07-08 20:15:00
1688848200000,30111.68,30136.95,30097.36,30120.95,149.39183,2023-07-08 20:30:00
1688849100000,30120.95,30164.15,30112.98,30158.21,105.01619,2023-07-08 20:45:00
1688850000000,30158.22,30159.53,30148.0,30158.48,71.16801,2023-07-08 21:00:00
1688850900000,30158.48,30194.49,30152.61,30191.91,145.03406,2023-07-08 21:15:00
1688851800000,30191.91,30196.0,30168.94,30173.05,113.01124,2023-07-08 21:30:00
1688852700000,30173.06,30181.11,30173.05,30180.8,48.97207,2023-07-08 21:45:00
1688853600000,30180.81,30192.0,30170.0,30192.0,117.78563,2023-07-08 22:00:00
1688854500000,30191.99,30192.0,30166.0,30166.02,57.74859,2023-07-08 22:15:00
1688855400000,30166.01,30199.98,30166.01,30194.82,64.46875,2023-07-08 22:30:00
1688856300000,30194.81,30225.3,30194.81,30224.5,97.77492,2023-07-08 22:45:00
1688857200000,30224.5,30254.69,30224.5,30248.69,108.47801,2023-07-08 23:00:00
1688858100000,30248.68,30254.7,30244.0,30254.69,90.00287,2023-07-08 23:15:00
1688859000000,30254.7,30254.7,30214.81,30233.13,185.59979,2023-07-08 23:30:00
1688859900000,30233.14,30289.99,30233.13,30284.63,263.7231,2023-07-08 23:45:00
1688860800000,30284.63,30312.62,30259.14,30259.14,173.41195,2023-07-09 00:00:00
1688861700000,30259.15,30272.65,30246.47,30251.98,91.25827,2023-07-09 00:15:00
1688862600000,30251.99,30318.0,30251.98,30300.0,170.35666,2023-07-09 00:30:00
1688863500000,30300.01,30349.18,30284.35,30336.01,233.08682,2023-07-09 00:45:00
1688864400000,30336.0,30402.44,30336.0,30388.0,426.6567,2023-07-09 01:00:00
1688865300000,30388.0,30402.98,30346.0,30356.0,175.78208,2023-07-09 01:15:00
1688866200000,30356.0,30358.0,30292.84,30321.41,235.77953,2023-07-09 01:30:00
1688867100000,30321.4,30337.21,30314.0,30332.26,55.428,2023-07-09 01:45:00
1688868000000,30332.25,30352.58,30332.25,30349.5,98.59622,2023-07-09 02:00:00
1688868900000,30349.5,30364.52,30306.59,30308.01,125.72903,2023-07-09 02:15:00
1688869800000,30308.01,30314.0,30266.6,30272.06,213.71793,2023-07-09 02:30:00
1688870700000,30272.05,30302.0,30272.05,30301.04,298.39409,2023-07-09 02:45:00
1688871600000,30301.05,30306.0,30283.81,30292.0,87.38414,2023-07-09 03:00:00
1688872500000,30292.0,30292.0,30262.22,30276.26,92.02066,2023-07-09 03:15:00
1688873400000,30276.25,30317.55,30275.48,30306.71,139.99824,2023-07-09 03:30:00
1688874300000,30306.71,30309.57,30279.4,30287.99,76.24153,2023-07-09 03:45:00
1688875200000,30287.99,30289.3,30279.26,30279.26,79.78282,2023-07-09 04:00:00
1688876100000,30279.26,30294.93,30279.26,30292.0,134.83984,2023-07-09 04:15:00
1688877000000,30292.0,30292.0,30270.59,30287.02,77.66623,2023-07-09 04:30:00
1688877900000,30287.01,30297.72,30274.27,30275.35,121.28743,2023-07-09 04:45:00
1688878800000,30275.34,30299.89,30275.34,30299.89,74.41722,2023-07-09 05:00:00
1688879700000,30299.88,30299.89,30249.65,30276.73,225.28961,2023-07-09 05:15:00
1688880600000,30276.73,30297.11,30276.0,30277.19,111.16813,2023-07-09 05:30:00
1688881500000,30277.19,30277.99,30254.14,30260.67,132.56077,2023-07-09 05:45:00
1688882400000,30260.67,30260.68,30245.0,30259.89,144.52252,2023-07-09 06:00:00
1688883300000,30259.88,30259.89,30238.21,30249.03,101.43392,2023-07-09 06:15:00
1688884200000,30249.04,30267.04,30233.79,30262.33,79.71611,2023-07-09 06:30:00
1688885100000,30262.32,30267.87,30235.0,30254.79,136.31718,2023-07-09 06:45:00
1688886000000,30254.8,30283.5,30233.33,30283.5,185.04086,2023-07-09 07:00:00
1688886900000,30283.5,30283.5,30263.37,30263.37,74.17937,2023-07-09 07:15:00
1688887800000,30263.37,30270.09,30243.1,30257.3,121.15791,2023-07-09 07:30:00
1688888700000,30257.3,30265.04,30252.92,30265.0,66.07376,2023-07-09 07:45:00
1688889600000,30265.0,30295.88,30265.0,30295.88,140.58242,2023-07-09 08:00:00
1688890500000,30295.87,30295.88,30283.34,30286.11,83.8523,2023-07-09 08:15:00
1688891400000,30286.1,30310.0,30280.0,30291.26,131.96454,2023-07-09 08:30:00
1688892300000,30291.27,30305.52,30288.24,30305.51,72.97303,2023-07-09 08:45:00
1688893200000,30305.51,30305.52,30272.0,30272.01,125.3727,2023-07-09 09:00:00
1688894100000,30272.0,30288.0,30272.0,30287.99,57.4492,2023-07-09 09:15:00
1688895000000,30287.99,30288.0,30240.0,30264.63,126.18429,2023-07-09 09:30:00
1688895900000,30264.63,30276.0,30264.62,30276.0,41.12148,2023-07-09 09:45:00
1688896800000,30276.0,30285.01,30269.84,30269.85,163.61527,2023-07-09 10:00:00
1688897700000,30269.85,30269.85,30257.89,30268.7,97.12606,2023-07-09 10:15:00
1688898600000,30268.7,30295.47,30268.69,30290.01,117.01172,2023-07-09 10:30:00
1688899500000,30290.01,30290.01,30260.6,30262.89,74.85329,2023-07-09 10:45:00
1688900400000,30262.89,30266.12,30243.67,30247.19,101.22804,2023-07-09 11:00:00
1688901300000,30247.19,30273.43,30246.91,30272.23,81.42755,2023-07-09 11:15:00
1688902200000,30272.24,30280.07,30264.01,30280.07,48.38368,2023-07-09 11:30:00
1688903100000,30280.07,30290.0,30262.67,30266.69,94.41107,2023-07-09 11:45:00
1688904000000,30266.7,30268.97,30250.89,30252.52,59.34368,2023-07-09 12:00:00
1688904900000,30252.53,30287.99,30252.52,30287.32,171.15842,2023-07-09 12:15:00
1688905800000,30287.32,30333.39,30287.31,30302.01,232.97812,2023-07-09 12:30:00
1688906700000,30302.0,30348.63,30302.0,30329.99,146.76275,2023-07-09 12:45:00
1688907600000,30329.99,30350.0,30323.6,30328.45,150.05187,2023-07-09 13:00:00
1688908500000,30328.45,30328.49,30300.92,30310.94,112.28421,2023-07-09 13:15:00
1688909400000,30310.94,30310.94,30290.0,30303.51,112.05044,2023-07-09 13:30:00
1688910300000,30303.51,30303.51,30255.89,30265.14,159.21605,2023-07-09 13:45:00
1688911200000,30265.14,30265.14,30190.0,30215.52,554.62057,2023-07-09 14:00:00
1688912100000,30215.52,30252.28,30202.47,30235.99,280.71304,2023-07-09 14:15:00
1688913000000,30236.0,30445.52,30235.99,30321.52,939.86523,2023-07-09 14:30:00
1688913900000,30321.53,30368.98,30286.29,30341.02,364.22215,2023-07-09 14:45:00
1688914800000,30341.02,30391.12,30300.0,30310.9,281.12451,2023-07-09 15:00:00
1688915700000,30310.91,30375.42,30274.94,30345.77,328.92165,2023-07-09 15:15:00
1688916600000,30345.76,30361.85,30334.58,30356.76,139.96776,2023-07-09 15:30:00
1688917500000,30356.76,30371.03,30328.89,30349.47,171.34999,2023-07-09 15:45:00
1688918400000,30349.47,30349.74,30306.82,30308.0,135.35024,2023-07-09 16:00:00
1688919300000,30307.99,30310.0,30290.01,30290.5,241.34222,2023-07-09 16:15:00
1688920200000,30290.5,30315.42,30290.49,30303.14,92.50476,2023-07-09 16:30:00
1688921100000,30303.14,30304.8,30278.0,30287.99,88.48541,2023-07-09 16:45:00
1688922000000,30287.99,30288.07,30255.05,30278.84,154.40621,2023-07-09 17:00:00
1688922900000,30278.83,30283.1,30256.0,30260.33,159.6636,2023-07-09 17:15:00
1688923800000,30260.33,30274.0,30260.32,30266.0,89.98578,2023-07-09 17:30:00
1688924700000,30266.01,30297.71,30266.0,30288.29,109.4395,2023-07-09 17:45:00
1688925600000,30288.3,30302.7,30278.0,30278.0,121.0113,2023-07-09 18:00:00
1688926500000,30278.0,30278.01,30260.46,30263.98,78.86707,2023-07-09 18:15:00
1688927400000,30263.98,30274.0,30260.0,30272.0,47.56605,2023-07-09 18:30:00
1688928300000,30271.99,30274.83,30256.71,30258.01,47.66472,2023-07-09 18:45:00
1688929200000,30258.0,30258.01,30204.0,30218.93,231.97839,2023-07-09 19:00:00
1688930100000,30218.93,30259.6,30214.0,30256.17,84.61669,2023-07-09 19:15:00
1688931000000,30256.18,30264.85,30246.0,30260.72,67.34964,2023-07-09 19:30:00
1688931900000,30260.72,30260.72,30240.91,30242.42,63.92057,2023-07-09 19:45:00
1688932800000,30242.43,30249.99,30231.34,30235.08,127.60914,2023-07-09 20:00:00
1688933700000,30235.09,30249.72,30216.37,30219.68,111.61125,2023-07-09 20:15:00
1688934600000,30219.68,30219.68,30115.0,30196.01,526.63081,2023-07-09 20:30:00
1688935500000,30196.02,30205.55,30177.06,30193.99,149.13675,2023-07-09 20:45:00
1688936400000,30193.99,30212.0,30177.0,30177.0,151.63641,2023-07-09 21:00:00
1688937300000,30177.01,30211.65,30138.07,30211.65,140.29795,2023-07-09 21:15:00
1688938200000,30211.65,30211.65,30196.5,30203.86,82.47674,2023-07-09 21:30:00
1688939100000,30203.87,30203.87,30142.0,30153.9,123.94133,2023-07-09 21:45:00
1688940000000,30153.9,30153.91,30061.12,30088.53,580.11601,2023-07-09 22:00:00
1688940900000,30088.54,30150.0,30079.67,30130.01,220.55786,2023-07-09 22:15:00
1688941800000,30130.01,30195.13,30118.83,30188.99,214.6586,2023-07-09 22:30:00
1688942700000,30189.0,30199.48,30168.11,30174.0,109.39466,2023-07-09 22:45:00
1688943600000,30174.0,30186.35,30173.99,30180.0,301.87685,2023-07-09 23:00:00
1688944500000,30180.0,30180.0,30146.73,30162.2,193.15804,2023-07-09 23:15:00
1688945400000,30162.21,30162.74,30127.03,30139.63,116.91979,2023-07-09 23:30:00
1688946300000,30139.64,30166.97,30134.86,30160.71,102.84501,2023-07-09 23:45:00
1688947200000,30160.71,30170.0,29950.0,30032.75,1326.7295,2023-07-10 00:00:00
1688948100000,30032.74,30081.92,29952.38,30076.36,659.73336,2023-07-10 00:15:00
1688949000000,30076.36,30227.03,30076.36,30107.22,727.68688,2023-07-10 00:30:00
1688949900000,30107.22,30111.49,30050.01,30090.27,274.65178,2023-07-10 00:45:00
1688950800000,30090.26,30091.68,30037.38,30066.85,213.13736,2023-07-10 01:00:00
1688951700000,30066.84,30113.74,30045.0,30093.45,175.72031,2023-07-10 01:15:00
1688952600000,30093.44,30137.77,30075.66,30100.46,207.34793,2023-07-10 01:30:00
1688953500000,30100.46,30103.33,30042.0,30048.8,157.89338,2023-07-10 01:45:00
1688954400000,30048.79,30088.69,30044.17,30086.84,231.58534,2023-07-10 02:00:00
1688955300000,30086.85,30103.33,30065.35,30102.13,150.35981,2023-07-10 02:15:00
1688956200000,30102.13,30126.47,30090.61,30105.1,149.1251,2023-07-10 02:30:00
1688957100000,30105.09,30230.0,30105.09,30200.0,429.29699,2023-07-10 02:45:00
1688958000000,30199.99,30240.0,30174.13,30200.0,292.33437,2023-07-10 03:00:00
1688958900000,30200.0,30218.7,30167.37,30192.0,163.44363,2023-07-10 03:15:00
1688959800000,30192.01,30195.86,30154.37,30167.51,158.06369,2023-07-10 03:30:00
1688960700000,30167.52,30180.0,30156.16,30156.17,114.0865,2023-07-10 03:45:00
1688961600000,30156.17,30158.67,30126.03,30126.03,156.9798,2023-07-10 04:00:00
1688962500000,30126.03,30153.01,30119.13,30141.92,204.66162,2023-07-10 04:15:00
1688963400000,30141.92,30160.0,30123.0,30124.99,293.83678,2023-07-10 04:30:00
1688964300000,30124.98,30139.4,30109.99,30118.07,270.29364,2023-07-10 04:45:00
1688965200000,30118.06,30144.06,30105.91,30138.49,113.85694,2023-07-10 05:00:00
1688966100000,30138.48,30138.49,30114.0,30114.0,81.32215,2023-07-10 05:15:00
1688967000000,30114.0,30124.01,30088.0,30102.43,221.92162,2023-07-10 05:30:00
1688967900000,30102.43,30115.65,30082.25,30082.25,129.81628,2023-07-10 05:45:00
1688968800000,30082.25,30119.99,30071.3,30117.99,212.30301,2023-07-10 06:00:00
1688969700000,30117.98,30119.89,30070.05,30089.78,153.0256,2023-07-10 06:15:00
1688970600000,30089.77,30089.78,30050.29,30050.3,195.25052,2023-07-10 06:30:00
1688971500000,30050.3,30089.78,30050.29,30089.64,182.53155,2023-07-10 06:45:00
1688972400000,30089.65,30137.81,30089.0,30137.8,188.48899,2023-07-10 07:00:00
1688973300000,30137.79,30137.8,30088.0,30090.0,158.20304,2023-07-10 07:15:00
1688974200000,30090.0,30121.85,30089.99,30110.26,164.16883,2023-07-10 07:30:00
1688975100000,30110.26,30112.11,30081.93,30112.1,126.64995,2023-07-10 07:45:00
1688976000000,30112.11,30112.11,30084.01,30084.02,219.59108,2023-07-10 08:00:00
1688976900000,30084.01,30100.0,30000.02,30097.58,636.96071,2023-07-10 08:15:00
1688977800000,30097.58,30114.0,30074.0,30113.99,197.05407,2023-07-10 08:30:00
1688978700000,30113.99,30114.0,30070.46,30099.21,167.6766,2023-07-10 08:45:00
1688979600000,30099.22,30099.22,30040.78,30052.66,238.59002,2023-07-10 09:00:00
1688980500000,30052.67,30188.52,30038.0,30179.35,647.557,2023-07-10 09:15:00
1688981400000,30179.35,30200.0,30114.0,30143.19,327.93509,2023-07-10 09:30:00
1688982300000,30143.19,30168.62,30140.0,30140.0,255.26313,2023-07-10 09:45:00
1688983200000,30140.01,30168.95,30140.0,30164.64,149.89099,2023-07-10 10:00:00
1688984100000,30164.65,30179.78,30164.64,30173.45,143.69814,2023-07-10 10:15:00
1688985000000,30173.46,30205.0,30173.45,30199.99,370.87032,2023-07-10 10:30:00
1688985900000,30199.99,30229.99,30180.0,30183.45,350.30244,2023-07-10 10:45:00
1688986800000,30183.45,30205.82,30176.34,30201.48,238.7858,2023-07-10 11:00:00
1688987700000,30201.48,30205.82,30179.5,30189.24,155.22509,2023-07-10 11:15:00
1688988600000,30189.23,30208.15,30183.7,30203.42,146.23595,2023-07-10 11:30:00
1688989500000,30203.41,30245.9,30180.0,30240.0,456.74165,2023-07-10 11:45:00
1688990400000,30240.0,30285.74,30240.0,30260.0,534.91615,2023-07-10 12:00:00
1688991300000,30259.99,30267.53,30244.09,30250.06,190.16588,2023-07-10 12:15:00
1688992200000,30250.06,30256.93,30166.11,30171.64,339.77065,2023-07-10 12:30:00
1688993100000,30171.64,30190.0,30143.21,30161.47,197.79656,2023-07-10 12:45:00
1688994000000,30161.46,30180.36,30158.83,30180.35,159.30946,2023-07-10 13:00:00
1688994900000,30180.36,30197.22,30173.98,30185.72,147.48814,2023-07-10 13:15:00
1688995800000,30185.72,30333.0,30185.71,30273.99,737.05303,2023-07-10 13:30:00
1688996700000,30274.0,30287.94,30190.78,30209.7,523.00123,2023-07-10 13:45:00
1688997600000,30209.71,30278.22,30203.77,30278.21,542.47507,2023-07-10 14:00:00
1688998500000,30278.22,30319.99,30243.22,30273.75,405.23598,2023-07-10 14:15:00
1688999400000,30273.75,30310.0,30200.0,30230.66,402.18573,2023-07-10 14:30:00
1689000300000,30230.65,30362.0,30230.65,30310.03,514.02784,2023-07-10 14:45:00
1689001200000,30310.02,30316.0,30257.76,30257.77,336.66402,2023-07-10 15:00:00
1689002100000,30257.77,30268.0,30241.16,30267.43,239.39031,2023-07-10 15:15:00
1689003000000,30267.43,30323.18,30267.42,30298.91,352.10094,2023-07-10 15:30:00
1689003900000,30298.92,30318.78,30265.49,30312.81,286.53513,2023-07-10 15:45:00
1689004800000,30312.82,30324.86,30245.0,30245.0,366.10481,2023-07-10 16:00:00
1689005700000,30245.01,30306.0,30241.0,30279.67,205.21885,2023-07-10 16:15:00
1689006600000,30279.68,30320.07,30276.42,30320.06,175.05005,2023-07-10 16:30:00
1689007500000,30320.07,30379.29,30306.11,30351.18,402.16085,2023-07-10 16:45:00
1689008400000,30351.18,30366.0,30332.0,30343.31,291.10559,2023-07-10 17:00:00
1689009300000,30343.31,30354.0,30310.49,30331.66,266.9256,2023-07-10 17:15:00
1689010200000,30331.65,30333.18,30286.62,30286.62,157.54119,2023-07-10 17:30:00
1689011100000,30286.63,30300.82,30260.33,30278.2,173.82236,2023-07-10 17:45:00
1689012000000,30278.19,30288.0,30264.01,30288.0,179.78833,2023-07-10 18:00:00
1689012900000,30288.0,30350.0,30287.99,30344.87,163.44703,2023-07-10 18:15:00
1689013800000,30344.87,30479.25,30344.87,30441.68,809.9225,2023-07-10 18:30:00
1689014700000,30441.69,30548.12,30441.68,30529.0,814.67826,2023-07-10 18:45:00
1689015600000,30528.99,30584.63,30490.45,30557.37,489.09654,2023-07-10 19:00:00
1689016500000,30557.36,30628.23,30523.86,30586.74,573.94431,2023-07-10 19:15:00
1689017400000,30586.74,30630.0,30575.38,30627.95,372.6573,2023-07-10 19:30:00
1689018300000,30627.94,30840.0,30624.46,30837.4,2173.95296,2023-07-10 19:45:00
1689019200000,30837.4,31045.78,30828.0,30888.0,3446.55541,2023-07-10 20:00:00
1689020100000,30888.01,30958.0,30828.42,30898.01,1266.66902,2023-07-10 20:15:00
1689021000000,30898.0,30943.14,30804.91,30820.44,1009.53757,2023-07-10 20:30:00
1689021900000,30820.43,30855.62,30765.43,30779.01,886.11529,2023-07-10 20:45:00
1689022800000,30779.01,30799.09,30658.31,30658.32,937.81564,2023-07-10 21:00:00
1689023700000,30658.32,30724.71,30649.32,30710.0,634.76903,2023-07-10 21:15:00
1689024600000,30710.0,30730.0,30665.87,30719.7,352.96867,2023-07-10 21:30:00
1689025500000,30719.7,30719.71,30200.0,30302.21,1465.66186,2023-07-10 21:45:00
1689026400000,30302.22,30350.35,30190.0,30292.22,1687.22766,2023-07-10 22:00:00
1689027300000,30292.22,30397.04,30237.14,30365.85,865.1519,2023-07-10 22:15:00
1689028200000,30365.85,30372.61,30300.01,30328.0,765.34688,2023-07-10 22:30:00
1689029100000,30328.0,30351.0,30286.93,30347.37,284.40567,2023-07-10 22:45:00
1689030000000,30347.38,30418.78,30346.0,30372.0,429.36771,2023-07-10 23:00:00
1689030900000,30372.0,30392.0,30344.0,30376.77,322.81486,2023-07-10 23:15:00
1689031800000,30376.77,30408.98,30337.5,30396.79,197.03769,2023-07-10 23:30:00
1689032700000,30396.78,30419.26,30370.0,30411.57,201.01468,2023-07-10 23:45:00
1689033600000,30411.57,30447.0,30392.56,30442.63,531.27086,2023-07-11 00:00:00
1689034500000,30442.62,30508.05,30424.76,30431.68,499.93146,2023-07-11 00:15:00
1689035400000,30431.69,30441.99,30363.58,30371.04,336.77983,2023-07-11 00:30:00
1689036300000,30371.04,30420.0,30363.29,30419.99,173.29581,2023-07-11 00:45:00
1689037200000,30419.99,30477.26,30400.68,30452.47,208.05991,2023-07-11 01:00:00
1689038100000,30452.46,30496.46,30446.11,30486.01,241.49243,2023-07-11 01:15:00
1689039000000,30486.0,30542.62,30486.0,30525.08,304.00038,2023-07-11 01:30:00
1689039900000,30525.07,30600.0,30520.0,30586.26,438.6488,2023-07-11 01:45:00
1689040800000,30586.25,30600.0,30528.0,30539.98,272.42424,2023-07-11 02:00:00
1689041700000,30539.98,30539.99,30496.41,30502.24,176.68464,2023-07-11 02:15:00
1689042600000,30502.24,30531.83,30483.64,30490.0,283.84278,2023-07-11 02:30:00
1689043500000,30490.0,30508.77,30456.0,30483.69,193.82362,2023-07-11 02:45:00
1689044400000,30483.7,30495.0,30466.0,30467.55,178.27312,2023-07-11 03:00:00
1689045300000,30467.55,30472.31,30399.18,30422.0,333.51306,2023-07-11 03:15:00
1689046200000,30421.99,30464.0,30414.61,30459.99,175.38064,2023-07-11 03:30:00
1689047100000,30459.99,30487.86,30452.0,30476.0,186.57325,2023-07-11 03:45:00
1689048000000,30475.99,30500.0,30475.99,30491.05,209.84825,2023-07-11 04:00:00
1689048900000,30491.06,30494.17,30470.54,30477.79,186.7106,2023-07-11 04:15:00
1689049800000,30477.78,30480.0,30445.04,30451.97,154.47446,2023-07-11 04:30:00
1689050700000,30451.98,30467.4,30433.06,30441.19,241.49929,2023-07-11 04:45:00
1689051600000,30441.19,30449.16,30430.88,30438.0,229.93989,2023-07-11 05:00:00
1689052500000,30438.01,30469.42,30433.11,30462.04,131.28885,2023-07-11 05:15:00
1689053400000,30462.05,30468.5,30440.0,30441.16,147.58034,2023-07-11 05:30:00
1689054300000,30441.15,30465.0,30441.15,30456.0,140.21273,2023-07-11 05:45:00
1689055200000,30456.01,30550.0,30451.38,30540.33,445.03548,2023-07-11 06:00:00
1689056100000,30540.32,30541.67,30495.0,30539.97,287.62736,2023-07-11 06:15:00
1689057000000,30539.97,30607.58,30539.97,30558.34,466.16035,2023-07-11 06:30:00
1689057900000,30558.33,30658.0,30545.77,30634.59,588.16372,2023-07-11 06:45:00
1689058800000,30634.59,30651.78,30583.56,30593.58,443.36546,2023-07-11 07:00:00
